GIAI-96_3_3_587970615,00110100011011100011000010111011100000110111
GIAI-96_3_3_589596806,00110100011011100011001001001000100010000110
GIAI-96_3_3_600617176,00110100011011100011110011001011000011011000
GIAI-96_3_3_617209019,00110100011011100100110010011101110010111011
GIAI-96_3_3_633707223,00110100011011100101110001011001101011010111
GIAI-96_3_3_636029758,00110100011011100101111010010000101100111110
GIAI-96_3_3_640190810,00110100011011100110001010001000100101011010
GIAI-96_3_3_645000094,00110100011011100110011100011110101110011110
GIAI-96_3_3_651517915,00110100011011100110110101010101111111011011
GIAI-96_3_3_652669540,00110100011011100110111001101111001001100100
GIAI-96_3_3_682188754,00110100011011101000101010010101111111010010
GIAI-96_3_3_699670885,00110100011011101001101101000010000101100101
GIAI-96_3_3_705172481,00110100011011101010000010000001010000000001
GIAI-96_3_3_741805292,00110100011011101100001101110000110011101100
GIAI-96_3_3_744440393,00110100011011101100010111110100001001001001
GIAI-96_3_3_749639173,00110100011011101100101011101001011000000101
GIAI-96_3_3_761676290,00110100011011101101011001100100001000000010
GIAI-96_3_3_764823837,00110100011011101101100101100100100100011101
GIAI-96_3_3_772325649,00110100011011101110000010001100000100010001
GIAI-96_3_3_776978347,00110100011011101110010011111011111110101011
GIAI-96_3_3_778414755,00110100011011101110011001011010101010100011
GIAI-96_3_3_800577423,00110100011011101111101101111101011110001111
GIAI-96_3_3_808086409,00110100011011110000001010100110101110001001
GIAI-96_3_3_809999397,00110100011011110000010001111001110000100101
GIAI-96_3_3_823203836,00110100011011110001000100010001011111111100
GIAI-96_3_3_824375091,00110100011011110001001000101111011100110011
GIAI-96_3_3_832889159,00110100011011110001101001001110000101000111
GIAI-96_3_3_847591234,00110100011011110010100001010011011101000010
GIAI-96_3_3_857275387,00110100011011110011000110001111101111111011
GIAI-96_3_3_871528814,00110100011011110011111100100111100101101110
GIAI-96_3_3_872062310,00110100011011110011111110101001110101100110
GIAI-96_3_3_880447372,00110100011011110100011110101000111110001100
GIAI-96_3_3_885731872,00110100011011110100110010110011001000100000
GIAI-96_3_3_889385845,00110100011011110101000000101111001101110101
GIAI-96_3_3_893576797,00110100011011110101010000101110011001011101
GIAI-96_3_3_898498045,00110100011011110101100011011111110111111101
GIAI-96_3_3_906842217,00110100011011110110000011010101000001101001
GIAI-96_3_3_923233666,00110100011011110111000001110110110110000010
GIAI-96_3_3_932765477,00110100011011110111100110001101111100100101
GIAI-96_3_3_952306987,00110100011011111000110000110000110100101011
GIAI-96_3_3_958149670,00110100011011111001000111000011010000100110
GIAI-96_3_3_961852984,00110100011011111001010101001011011000111000
GIAI-96_3_3_979784366,00110100011011111010011001100101001010101110
GIAI-96_3_3_992820819,00110100011011111011001011010011111001010011
GIAI-96_3_3_993315494,00110100011011111011001101001100101010100110
GIAI-96_3_4_00459549,00110100011100000000001110000001100011101
GIAI-96_3_4_00548445,00110100011100000000010000101111001011101
GIAI-96_3_4_00579699,00110100011100000000010001101100001110011
GIAI-96_3_4_00704253,00110100011100000000010101011111011111101
GIAI-96_3_4_00781575,00110100011100000000010111110110100000111
GIAI-96_3_4_00982857,00110100011100000000011101111111101001001
GIAI-96_3_4_01950114,00110100011100000000111011100000110100010
GIAI-96_3_4_03851384,00110100011100000001110101100010001111000
GIAI-96_3_4_07300751,00110100011100000011011110110011010001111
GIAI-96_3_4_07682477,00110100011100000011101010011100110101101
GIAI-96_3_4_07802638,00110100011100000011101110000111100001110
GIAI-96_3_4_08382167,00110100011100000011111111110011011010111
GIAI-96_3_4_10649324,00110100011100000101000100111111011101100
GIAI-96_3_4_10786022,00110100011100000101001001001010011100110
GIAI-96_3_4_13747925,00110100011100000110100011100011011010101
GIAI-96_3_4_16769463,00110100011100000111111111110000110110111
GIAI-96_3_4_17377974,00110100011100001000010010010101010110110
GIAI-96_3_4_18633989,00110100011100001000111000101010100000101
GIAI-96_3_4_21400282,00110100011100001010001101000101011011010
GIAI-96_3_4_21522069,00110100011100001010010000110011010010101
GIAI-96_3_4_22182458,00110100011100001010100100111101000111010
GIAI-96_3_4_22755518,00110100011100001010110110011100010111110
GIAI-96_3_4_23665570,00110100011100001011010010001101110100010
GIAI-96_3_4_24137051,00110100011100001011100000100110101011011
GIAI-96_3_4_24267238,00110100011100001011100100100100111100110
GIAI-96_3_4_25640795,00110100011100001100001110011111101011011
GIAI-96_3_4_27842944,00110100011100001101010001101100110000000
GIAI-96_3_4_27879133,00110100011100001101010010110011011011101
GIAI-96_3_4_28225203,00110100011100001101011101010111010110011
GIAI-96_3_4_28304148,00110100011100001101011111110001100010100
GIAI-96_3_4_28366101,00110100011100001101100001101010100010101
GIAI-96_3_4_28799026,00110100011100001101101110111000000110010
GIAI-96_3_4_30270124,00110100011100001110011011110001010101100
GIAI-96_3_4_30992924,00110100011100001110110001110101000011100
GIAI-96_3_4_31368822,00110100011100001110111101010011001110110
GIAI-96_3_4_31442679,00110100011100001110111111100011011110111
GIAI-96_3_4_32792626,00110100011100001111101000110000000110010
GIAI-96_3_4_37306995,00110100011100010001110010100001001110011
GIAI-96_3_4_38063304,00110100011100010010001001100110011001000
GIAI-96_3_4_40548360,00110100011100010011010101011100000001000
GIAI-96_3_4_42316987,00110100011100010100001011011010010111011
GIAI-96_3_4_42737297,00110100011100010100011000001111010010001
GIAI-96_3_4_44713679,00110100011100010101010100100011011001111
GIAI-96_3_4_45358026,00110100011100010101101000001101111001010
GIAI-96_3_4_45369321,00110100011100010101101000100011111101001
GIAI-96_3_4_48252338,00110100011100010111000000100010110110010
GIAI-96_3_4_50478769,00110100011100011000000100011111010110001
GIAI-96_3_4_52482081,00110100011100011001000001101000000100001
GIAI-96_3_4_53819141,00110100011100011001101010011011100000101
GIAI-96_3_4_54055514,00110100011100011001110001101001001011010
GIAI-96_3_4_54907470,00110100011100011010001011101001001001110
GIAI-96_3_4_55481559,00110100011100011010011101001010011010111
GIAI-96_3_4_55761126,00110100011100011010100101101100011100110
GIAI-96_3_4_56268648,00110100011100011010110101001011101101000
GIAI-96_3_4_57132413,00110100011100011011001111100010101111101
GIAI-96_3_4_57998246,00110100011100011011101001111101110100110
GIAI-96_3_4_59354795,00110100011100011100010011010111010101011
GIAI-96_3_4_60395320,00110100011100011100110011000111100111000
GIAI-96_3_4_60415130,00110100011100011100110011101110010011010
GIAI-96_3_4_61237594,00110100011100011101001100110100101011010
GIAI-96_3_4_61650410,00110100011100011101011001011010111101010
GIAI-96_3_4_62654451,00110100011100011101111000000011111110011
GIAI-96_3_4_62676884,00110100011100011101111000101111110010100
GIAI-96_3_4_63197586,00110100011100011110001000101000110010010
GIAI-96_3_4_63849003,00110100011100011110011100100001000101011
GIAI-96_3_4_63972048,00110100011100011110100000010001011010000
GIAI-96_3_4_65552669,00110100011100011111010000100000100011101
GIAI-96_3_4_67100914,00110100011100011111111111110000011110010
GIAI-96_3_4_67287666,00110100011100100000000101011101001110010
GIAI-96_3_4_67439063,00110100011100100000001010000100111010111
GIAI-96_3_4_67577030,00110100011100100000001110010010011000110
GIAI-96_3_4_68624560,00110100011100100000101110010000010110000
GIAI-96_3_4_69357503,00110100011100100001000100100111110111111
GIAI-96_3_4_69674130,00110100011100100001001110010010010010010
GIAI-96_3_4_70384346,00110100011100100001100011111101011011010
GIAI-96_3_4_71137165,00110100011100100001111010111011110001101
GIAI-96_3_4_75274879,00110100011100100011111001001101001111111
GIAI-96_3_4_77460800,00110100011100100100111011111010101000000
GIAI-96_3_4_78183239,00110100011100100101010001111101101000111
GIAI-96_3_4_78994461,00110100011100100101101010101110000011101
GIAI-96_3_4_79511856,00110100011100100101111010100000100110000
GIAI-96_3_4_81980362,00110100011100100111000101110101111001010
GIAI-96_3_4_84305413,00110100011100101000001100110011000000101
GIAI-96_3_4_86429886,00110100011100101001001101101000010111110
GIAI-96_3_4_87340046,00110100011100101001101001011010000001110
GIAI-96_3_4_87540756,00110100011100101001101111100010000010100
GIAI-96_3_4_88373862,00110100011100101010001000111101001100110
GIAI-96_3_4_89247234,00110100011100101010100011100111000000010
GIAI-96_3_4_89414110,00110100011100101010101000101100111011110
GIAI-96_3_4_90119664,00110100011100101010111110001110111110000
GIAI-96_3_4_90216352,00110100011100101011000001001011110100000
GIAI-96_3_4_90236606,00110100011100101011000001110011010111110
GIAI-96_3_4_90368511,00110100011100101011000101110100111111111
GIAI-96_3_4_90951889,00110100011100101011010111101000011010001
GIAI-96_3_4_92766527,00110100011100101100001111000000100111111
GIAI-96_3_4_94254087,00110100011100101100111100011010000000111
GIAI-96_3_4_94344914,00110100011100101100111111001011011010010
GIAI-96_3_4_94850853,00110100011100101101001110100111100100101
GIAI-96_3_4_98197626,00110100011100101110110100110000001111010
GIAI-96_3_4_99764092,00110100011100101111100100100011101111100
GIAI-96_3_5_0027463,00110100011101000000000110101101000111
GIAI-96_3_5_0164139,00110100011101000000101000000100101011
GIAI-96_3_5_0179830,00110100011101000000101011111001110110
GIAI-96_3_5_0194131,00110100011101000000101111011001010011
GIAI-96_3_5_0209530,00110100011101000000110011001001111010
GIAI-96_3_5_0259152,00110100011101000000111111010001010000
GIAI-96_3_5_0313114,00110100011101000001001100011100011010
GIAI-96_3_5_0610178,00110100011101000010010100111110000010
GIAI-96_3_5_0714035,00110100011101000010101110010100110011
GIAI-96_3_5_0983986,00110100011101000011110000001110110010
GIAI-96_3_5_1043083,00110100011101000011111110101010001011
GIAI-96_3_5_1140880,00110100011101000100010110100010010000
GIAI-96_3_5_1183159,00110100011101000100100000110110110111
GIAI-96_3_5_1324832,00110100011101000101000011011100100000
GIAI-96_3_5_1379448,00110100011101000101010000110001111000
GIAI-96_3_5_1655681,00110100011101000110010100001110000001
GIAI-96_3_5_1658621,00110100011101000110010100111011111101
GIAI-96_3_5_1717927,00110100011101000110100011011010100111
GIAI-96_3_5_1749231,00110100011101000110101011000011101111
GIAI-96_3_5_1845924,00110100011101000111000010101010100100
GIAI-96_3_5_1900781,00110100011101000111010000000011101101
GIAI-96_3_5_1975024,00110100011101000111100010001011110000
GIAI-96_3_5_2221538,00110100011101001000011110010111100010
GIAI-96_3_5_2227800,00110100011101001000011111111001011000
GIAI-96_3_5_2296679,00110100011101001000110000101101100111
GIAI-96_3_5_2419800,00110100011101001001001110110001011000
GIAI-96_3_5_2510114,00110100011101001001100100110100100010
GIAI-96_3_5_2617857,00110100011101001001111111001000000001
GIAI-96_3_5_2755902,00110100011101001010100000110100111110
GIAI-96_3_5_3001414,00110100011101001011011100110001000110
GIAI-96_3_5_3038691,00110100011101001011100101110111100011
GIAI-96_3_5_3092470,00110100011101001011110010111111110110
GIAI-96_3_5_3211378,00110100011101001100010000000001110010
GIAI-96_3_5_3244996,00110100011101001100011000001111000100
GIAI-96_3_5_3266945,00110100011101001100011101100110000001
GIAI-96_3_5_3269832,00110100011101001100011110010011001000
GIAI-96_3_5_3459784,00110100011101001101001100101011001000
GIAI-96_3_5_3569755,00110100011101001101100111100001011011
GIAI-96_3_5_3594970,00110100011101001101101101101011011010
GIAI-96_3_5_3621513,00110100011101001101110100001010001001
GIAI-96_3_5_3707386,00110100011101001110001001000111111010
GIAI-96_3_5_3748950,00110100011101001110010011010001010110
GIAI-96_3_5_4019050,00110100011101001111010101001101101010
GIAI-96_3_5_4021441,00110100011101001111010101110011000001
GIAI-96_3_5_4103189,00110100011101001111101001110000010101
GIAI-96_3_5_4191617,00110100011101001111111111010110000001
GIAI-96_3_5_4258479,00110100011101010000001111101010101111
GIAI-96_3_5_4323766,00110100011101010000011111100110110110
GIAI-96_3_5_4484056,00110100011101010001000110101111011000
GIAI-96_3_5_4668836,00110100011101010001110011110110100100
GIAI-96_3_5_4701002,00110100011101010001111011101101001010
GIAI-96_3_5_4716934,00110100011101010001111111100110000110
GIAI-96_3_5_4755066,00110100011101010010001000111001111010
GIAI-96_3_5_4805080,00110100011101010010010101000111011000
GIAI-96_3_5_4858256,00110100011101010010100010000110010000
GIAI-96_3_5_5139307,00110100011101010011100110101101101011
GIAI-96_3_5_5162886,00110100011101010011101100011110000110
GIAI-96_3_5_5174177,00110100011101010011101111001110100001
GIAI-96_3_5_5432342,00110100011101010100101110010000010110
GIAI-96_3_5_5483487,00110100011101010100111010101111011111
GIAI-96_3_5_5689609,00110100011101010101101101000100001001
GIAI-96_3_5_5907618,00110100011101010110100010010010100010
GIAI-96_3_5_5951136,00110100011101010110101100111010100000
GIAI-96_3_5_6027956,00110100011101010110111111101010110100
GIAI-96_3_5_6077969,00110100011101010111001011111000010001
GIAI-96_3_5_6320460,00110100011101011000000111000101001100
GIAI-96_3_5_6355800,00110100011101011000001111101101011000
GIAI-96_3_5_6403361,00110100011101011000011011010100100001
GIAI-96_3_5_6454240,00110100011101011000100111101111100000
GIAI-96_3_5_6579236,00110100011101011001000110010000100100
GIAI-96_3_5_6688562,00110100011101011001100000111100110010
GIAI-96_3_5_6724496,00110100011101011001101001101110010000
GIAI-96_3_5_6855467,00110100011101011010001001101100101011
GIAI-96_3_5_6876165,00110100011101011010001110110000000101
GIAI-96_3_5_6898194,00110100011101011010010100001000010010
GIAI-96_3_5_6934675,00110100011101011010011101000010010011
GIAI-96_3_5_6950480,00110100011101011010100000111001010000
GIAI-96_3_5_7008744,00110100011101011010101111000111101000
GIAI-96_3_5_7049255,00110100011101011010111001000000100111
GIAI-96_3_5_7185557,00110100011101011011011010010010010101
GIAI-96_3_5_7210895,00110100011101011011100000011110001111
GIAI-96_3_5_7404886,00110100011101011100001111110101010110
GIAI-96_3_5_7602604,00110100011101011101000000000110101100
GIAI-96_3_5_7619308,00110100011101011101000100001011101100
GIAI-96_3_5_7673193,00110100011101011101010001010101101001
GIAI-96_3_5_7894774,00110100011101011110000111011011110110
GIAI-96_3_5_7964951,00110100011101011110011000100100010111
GIAI-96_3_5_8628638,00110100011101100000111010100110011110
GIAI-96_3_5_8764852,00110100011101100001011011110110110100
GIAI-96_3_5_8852259,00110100011101100001110001001100100011
GIAI-96_3_5_8874742,00110100011101100001110110101011110110
GIAI-96_3_5_9069734,00110100011101100010100110010010100110
GIAI-96_3_5_9144837,00110100011101100010111000101000000101
GIAI-96_3_5_9364865,00110100011101100011101110010110000001
GIAI-96_3_5_9392347,00110100011101100011110101000011011011
GIAI-96_3_5_9484552,00110100011101100100001011100100001000
GIAI-96_3_5_9524952,00110100011101100100010101011011011000
GIAI-96_3_5_9598544,00110100011101100100100111011001010000
GIAI-96_3_5_9762935,00110100011101100101001111100001110111
GIAI-96_3_5_9814077,00110100011101100101011100000000111101
GIAI-96_3_6_001438,0011010001111000000000010110011110
GIAI-96_3_6_014033,0011010001111000000011011011010001
GIAI-96_3_6_058638,0011010001111000001110010100001110
GIAI-96_3_6_076073,0011010001111000010010100100101001
GIAI-96_3_6_092823,0011010001111000010110101010010111
GIAI-96_3_6_096888,0011010001111000010111101001111000
GIAI-96_3_6_104855,0011010001111000011001100110010111
GIAI-96_3_6_111162,0011010001111000011011001000111010
GIAI-96_3_6_116229,0011010001111000011100011000000101
GIAI-96_3_6_121623,0011010001111000011101101100010111
GIAI-96_3_6_125447,0011010001111000011110101000000111
GIAI-96_3_6_125802,0011010001111000011110101101101010
GIAI-96_3_6_137006,0011010001111000100001011100101110
GIAI-96_3_6_140478,0011010001111000100010010010111110
GIAI-96_3_6_142812,0011010001111000100010110111011100
GIAI-96_3_6_158462,0011010001111000100110101011111110
GIAI-96_3_6_161533,0011010001111000100111011011111101
GIAI-96_3_6_164569,0011010001111000101000001011011001
GIAI-96_3_6_205221,0011010001111000110010000110100101
GIAI-96_3_6_206137,0011010001111000110010010100111001
GIAI-96_3_6_207858,0011010001111000110010101111110010
GIAI-96_3_6_211339,0011010001111000110011100110001011
GIAI-96_3_6_216207,0011010001111000110100110010001111
GIAI-96_3_6_229172,0011010001111000110111111100110100
GIAI-96_3_6_230363,0011010001111000111000001111011011
GIAI-96_3_6_234631,0011010001111000111001010010000111
GIAI-96_3_6_235272,0011010001111000111001011100001000
GIAI-96_3_6_253703,0011010001111000111101111100000111
GIAI-96_3_6_254754,0011010001111000111110001100100010
GIAI-96_3_6_257646,0011010001111000111110111001101110
GIAI-96_3_6_259244,0011010001111000111111010010101100
GIAI-96_3_6_304031,0011010001111001001010001110011111
GIAI-96_3_6_312158,0011010001111001001100001101011110
GIAI-96_3_6_315807,0011010001111001001101000110011111
GIAI-96_3_6_337045,0011010001111001010010010010010101
GIAI-96_3_6_343140,0011010001111001010011110001100100
GIAI-96_3_6_349250,0011010001111001010101010001000010
GIAI-96_3_6_363974,0011010001111001011000110111000110
GIAI-96_3_6_375414,0011010001111001011011101001110110
GIAI-96_3_6_380471,0011010001111001011100111000110111
GIAI-96_3_6_381798,0011010001111001011101001101100110
GIAI-96_3_6_391588,0011010001111001011111100110100100
GIAI-96_3_6_417334,0011010001111001100101111000110110
GIAI-96_3_6_421205,0011010001111001100110110101010101
GIAI-96_3_6_422713,0011010001111001100111001100111001
GIAI-96_3_6_424427,0011010001111001100111100111101011
GIAI-96_3_6_448275,0011010001111001101101011100010011
GIAI-96_3_6_451994,0011010001111001101110010110011010
GIAI-96_3_6_472061,0011010001111001110011001111111101
GIAI-96_3_6_491093,0011010001111001110111111001010101
GIAI-96_3_6_494451,0011010001111001111000101101110011
GIAI-96_3_6_499207,0011010001111001111001111000000111
GIAI-96_3_6_503711,0011010001111001111010111110011111
GIAI-96_3_6_503853,0011010001111001111011000000101101
GIAI-96_3_6_512182,0011010001111001111101000010110110
GIAI-96_3_6_512858,0011010001111001111101001101011010
GIAI-96_3_6_515900,0011010001111001111101111100111100
GIAI-96_3_6_523299,0011010001111001111111110000100011
GIAI-96_3_6_531353,0011010001111010000001101110011001
GIAI-96_3_6_534163,0011010001111010000010011010010011
GIAI-96_3_6_541573,0011010001111010000100001110000101
GIAI-96_3_6_561863,0011010001111010001001001011000111
GIAI-96_3_6_562270,0011010001111010001001010001011110
GIAI-96_3_6_567735,0011010001111010001010100110110111
GIAI-96_3_6_570096,0011010001111010001011001011110000
GIAI-96_3_6_584713,0011010001111010001110110000001001
GIAI-96_3_6_589848,0011010001111010010000000000011000
GIAI-96_3_6_618985,0011010001111010010111000111101001
GIAI-96_3_6_634520,0011010001111010011010111010011000
GIAI-96_3_6_638347,0011010001111010011011110110001011
GIAI-96_3_6_670796,0011010001111010100011110001001100
GIAI-96_3_6_682849,0011010001111010100110101101100001
GIAI-96_3_6_695038,0011010001111010101001101011111110
GIAI-96_3_6_716034,0011010001111010101110110100000010
GIAI-96_3_6_716603,0011010001111010101110111100111011
GIAI-96_3_6_743288,0011010001111010110101011101111000
GIAI-96_3_6_746320,0011010001111010110110001101010000
GIAI-96_3_6_748972,0011010001111010110110110110101100
GIAI-96_3_6_753026,0011010001111010110111110110000010
GIAI-96_3_6_758288,0011010001111010111001001000010000
GIAI-96_3_6_782666,0011010001111010111111000101001010
GIAI-96_3_6_786085,0011010001111010111111111010100101
GIAI-96_3_6_787880,0011010001111011000000010110101000
GIAI-96_3_6_805991,0011010001111011000100110001100111
GIAI-96_3_6_812295,0011010001111011000110010100000111
GIAI-96_3_6_817543,0011010001111011000111100110000111
GIAI-96_3_6_818466,0011010001111011000111110100100010
GIAI-96_3_6_826432,0011010001111011001001110001000000
GIAI-96_3_6_828843,0011010001111011001010010110101011
GIAI-96_3_6_870159,0011010001111011010100011100001111
GIAI-96_3_6_886838,0011010001111011011000100000110110
GIAI-96_3_6_894820,0011010001111011011010011101100100
GIAI-96_3_6_907275,0011010001111011011101100000001011
GIAI-96_3_6_926624,0011010001111011100010001110100000
GIAI-96_3_6_930334,0011010001111011100011001000011110
GIAI-96_3_6_932866,0011010001111011100011110000000010
GIAI-96_3_6_954253,0011010001111011101000111110001101
GIAI-96_3_6_969480,0011010001111011101100101100001000
GIAI-96_3_6_971327,0011010001111011101101001000111111
GIAI-96_3_6_996209,0011010001111011110011001101110001
GRAI-96_3_3_012673656,00110011011011000000110000010110001001111000
GRAI-96_3_3_012673656_75,0011001101101100000011000001011000100111100000000001001011
GRAI-96_3_3_015852193,00110011011011000000111100011110001010100001
GRAI-96_3_3_015852193_1,0011001101101100000011110001111000101010000100000000000001
GRAI-96_3_3_018183593,00110011011011000001000101010111010110101001
GRAI-96_3_3_018183593_68,0011001101101100000100010101011101011010100100000001000100
GRAI-96_3_3_020717661,00110011011011000001001111000010000001011101
GRAI-96_3_3_020717661_23,0011001101101100000100111100001000000101110100000000010111
GRAI-96_3_3_023273823,00110011011011000001011000110010000101011111
GRAI-96_3_3_023273823_25,0011001101101100000101100011001000010101111100000000011001
GRAI-96_3_3_040013197,00110011011011000010011000101000110110001101
GRAI-96_3_3_040013197_60,0011001101101100001001100010100011011000110100000000111100
GRAI-96_3_3_050123051,00110011011011000010111111001101000100101011
GRAI-96_3_3_050123051_4,0011001101101100001011111100110100010010101100000000000100
GRAI-96_3_3_055789608,00110011011011000011010100110100100000101000
GRAI-96_3_3_055789608_72,0011001101101100001101010011010010000010100000000001001000
GRAI-96_3_3_067311877,00110011011011000100000000110001100100000101
GRAI-96_3_3_067311877_37,0011001101101100010000000011000110010000010100000000100101
GRAI-96_3_3_075723534,00110011011011000100100000110111001100001110
GRAI-96_3_3_075723534_34,0011001101101100010010000011011100110000111000000000100010
GRAI-96_3_3_080468044,00110011011011000100110010111101100001001100
GRAI-96_3_3_080468044_41,0011001101101100010011001011110110000100110000000000101001
GRAI-96_3_3_083514272,00110011011011000100111110100101001110100000
GRAI-96_3_3_083514272_64,0011001101101100010011111010010100111010000000000001000000
GRAI-96_3_3_090793349,00110011011011000101011010010110010110000101
GRAI-96_3_3_090793349_8,0011001101101100010101101001011001011000010100000000001000
GRAI-96_3_3_104606012,00110011011011000110001111000010100100111100
GRAI-96_3_3_104606012_51,0011001101101100011000111100001010010011110000000000110011
GRAI-96_3_3_106140645,00110011011011000110010100111001001111100101
GRAI-96_3_3_106140645_27,0011001101101100011001010011100100111110010100000000011011
GRAI-96_3_3_121609429,00110011011011000111001111111001110011010101
GRAI-96_3_3_121609429_44,0011001101101100011100111111100111001101010100000000101100
GRAI-96_3_3_126383973,00110011011011000111100010000111011101100101
GRAI-96_3_3_126383973_36,0011001101101100011110001000011101110110010100000000100100
GRAI-96_3_3_128589630,00110011011011000111101010100001111100111110
GRAI-96_3_3_128589630_45,0011001101101100011110101010000111110011111000000000101101
GRAI-96_3_3_136870069,00110011011011001000001010000111100010110101
GRAI-96_3_3_136870069_90,0011001101101100100000101000011110001011010100000001011010
GRAI-96_3_3_146393891,00110011011011001000101110011100101100100011
GRAI-96_3_3_146393891_10,0011001101101100100010111001110010110010001100000000001010
GRAI-96_3_3_160440056,00110011011011001001100100000001111011111000
GRAI-96_3_3_160440056_14,0011001101101100100110010000000111101111100000000000001110
GRAI-96_3_3_168352419,00110011011011001010000010001101101010100011
GRAI-96_3_3_168352419_26,0011001101101100101000001000110110101010001100000000011010
GRAI-96_3_3_185975136,00110011011011001011000101011100000101100000
GRAI-96_3_3_185975136_38,0011001101101100101100010101110000010110000000000000100110
GRAI-96_3_3_191701415,00110011011011001011011011010010000110100111
GRAI-96_3_3_191701415_79,0011001101101100101101101101001000011010011100000001001111
GRAI-96_3_3_210455778,00110011011011001100100010110100110011100010
GRAI-96_3_3_210455778_31,0011001101101100110010001011010011001110001000000000011111
GRAI-96_3_3_227389241,00110011011011001101100011011010111100111001
GRAI-96_3_3_227389241_56,0011001101101100110110001101101011110011100100000000111000
GRAI-96_3_3_243197675,00110011011011001110011111101110011011101011
GRAI-96_3_3_243197675_99,0011001101101100111001111110111001101110101100000001100011
GRAI-96_3_3_245862748,00110011011011001110101001111001000101011100
GRAI-96_3_3_245862748_71,0011001101101100111010100111100100010101110000000001000111
GRAI-96_3_3_255889407,00110011011011001111010000001000111111111111
GRAI-96_3_3_255889407_40,0011001101101100111101000000100011111111111100000000101000
GRAI-96_3_3_257719726,00110011011011001111010111000111110110101110
GRAI-96_3_3_257719726_61,0011001101101100111101011100011111011010111000000000111101
GRAI-96_3_3_270610176,00110011011011010000001000010010111100000000
GRAI-96_3_3_270610176_5,0011001101101101000000100001001011110000000000000000000101
GRAI-96_3_3_273906748,00110011011011010000010100110111110000111100
GRAI-96_3_3_273906748_66,0011001101101101000001010011011111000011110000000001000010
GRAI-96_3_3_303241370,00110011011011010010000100110001100010011010
GRAI-96_3_3_303241370_96,0011001101101101001000010011000110001001101000000001100000
